dep,codecommune,ppropri2022,nlogement2022,npropri2022,perpropri2022
2,2280,.93710691,159,149,.99549323
2,2281,.93693691,111,104,.99543738
2,2282,.83962262,212,178,.9058851
2,2283,.81188118,101,82,.85711521
2,2284,.902439,41,37,.97973138
2,2285,,0,0,1.0000014
2,2286,.80048662,411,329,.83693355
2,2287,.88090348,487,429,.96135849
2,2288,.81645572,158,129,.86495847
2,2289,.88349515,206,182,.964127
2,2290,.81658983,1085,886,.86524135
2,2291,.85393256,178,152,.92747939
2,2292,.80739301,514,415,.84870124
2,2293,.8963964,222,199,.97522473
2,2294,.88990825,109,97,.96969259
2,2295,.74054056,370,274,.73121625
2,2296,.84862387,436,370,.91980106
2,2297,.71739131,46,33,.69511282
2,2298,.59636873,716,427,.52237374
2,2299,.7751196,209,162,.79212356
2,2300,,0,0,1.0000014
2,2301,.7109375,128,91,.68539554
2,2302,.73913044,138,102,.7286998
2,2303,.92213112,244,225,.99054301
2,2304,.24855825,1734,431,.0062938747
2,2305,.52300406,1478,773,.43198919
2,2306,.89430892,246,220,.97342789
2,2307,.63702357,1102,702,.57799792
2,2308,.78448278,232,182,.80920792
2,2309,.77027029,222,171,.78221881
2,2310,.91056913,123,112,.98488575
2,2311,.6964286,56,39,.66374004
2,2312,.72707891,469,341,.70922953
2,2313,.86144578,166,143,.93863487
2,2314,,0,0,1.0000014
2,2315,.77672958,636,494,.79560596
2,2316,.94,50,47,.99619794
2,2317,.8974359,78,70,.97612202
2,2318,.72390109,728,527,.70471609
2,2319,.8901099,182,162,.96984631
2,2320,.8515625,128,109,.92367631
2,2321,.78328979,383,300,.80682695
2,2322,.89411765,170,152,.9733218
2,2323,.72222221,36,26,.70190328
2,2324,.77272725,110,85,.78758597
2,2325,.88659793,97,86,.96714395
2,2326,.81196582,234,190,.85726494
2,2327,.6875,96,66,.65250927
2,2328,.84285712,280,236,.91116613
2,2329,.82608694,184,152,.88272715
2,2330,.87272727,220,192,.95253569
2,2331,.66666669,54,36,.62306142
2,2332,.90217394,92,83,.9795444
2,2333,.72857141,70,51,.71182275
2,2334,.6729514,1379,928,.63268775
2,2335,.88999999,100,89,.96974891
2,2336,.85353535,396,338,.92676985
2,2337,.88732392,71,63,.96770424
2,2338,.71428573,84,60,.6910345
2,2339,.92156863,306,282,.99043369
2,2340,.62397504,2561,1598,.56066883
2,2341,.9147287,129,118,.98734611
2,2342,.8923077,65,58,.97184348
2,2343,.8214286,28,23,.87434322
2,2344,.62068963,29,18,.55392522
2,2345,.78571427,14,11,.81077558
2,2346,.81049562,343,278,.85485262
2,2347,.85903084,227,195,.93508428
2,2348,.85294116,102,87,.92580169
2,2349,.54285717,35,19,.45606956
2,2350,.82857144,70,58,.88773924
2,2351,.88,50,44,.96055716
2,2352,.76027399,292,222,.76483011
2,2353,.81300813,123,100,.85900915
2,2354,.85294116,34,29,.92584747
2,2355,.8385542,415,348,.9047116
2,2356,.94444442,90,85,.99695426
2,2357,.86206895,29,25,.93942082
2,2358,.85161293,155,132,.92373705
2,2359,.73714286,350,258,.72552788
2,2360,.68866998,1015,699,.65357196
2,2361,.47019866,2265,1065,.35491675
2,2362,.84745765,118,100,.91805863
2,2363,.77011496,174,134,.78192037
2,2364,1,98,98,.99999672
2,2365,,0,0,1.0000014
2,2366,.77570093,107,83,.79327947
2,2367,.81132078,53,43,.85615319
2,2368,.85943776,249,214,.93562555
2,2369,.90163934,122,110,.97920328
2,2370,.80952382,231,187,.85306966
2,2371,.74398249,914,680,.73794371
2,2372,.82706767,133,110,.88451517
2,2373,.90476191,105,95,.98139149
2,2374,.71562499,320,229,.69295323
2,2375,.81818181,44,36,.86854315
2,2376,.75641024,78,59,.75882941
2,2377,.85483873,62,53,.92884529
2,2378,.9375,64,60,.99564075
2,2379,.87640452,89,78,.95651031
2,2380,.53846157,13,7,.45345646
2,2381,.48125586,4268,2054,.37133822
2,2382,.75834656,629,477,.76172829
2,2383,.66269165,587,389,.61680114
2,2384,.82608694,23,19,.8826732
2,2385,.78431374,51,40,.80902946
2,2386,.75238097,105,79,.75224108
2,2387,.77777779,540,420,.7971682
2,2388,.9041096,73,66,.98084724
2,2389,.84363633,275,232,.91244543
2,2390,.88541669,96,85,.96613044
2,2391,.86400002,125,108,.94201052
2,2392,.9186992,123,113,.98908979
2,2393,.76811594,69,53,.77861369
2,2394,,0,0,1.0000014
2,2395,.95348835,86,82,.99817872
2,2396,.81578946,38,31,.86409402
2,2397,.69354838,558,387,.66051322
2,2398,.65322578,124,81,.60270262
2,2399,.80861247,209,169,.8512519
2,2400,.75,40,30,.74837565
2,2401,.80645162,93,75,.84711349
2,2402,.71428573,21,15,.69108945
2,2403,.8881579,152,135,.96839291
2,2404,.859375,64,55,.93559802
2,2405,.8865546,238,211,.96713483
2,2406,.88571429,35,31,.96631598
2,2407,1,79,79,.9999069
2,2408,.34804559,13866,4826,.15232274
2,2409,.79710144,138,110,.83065504
2,2410,.89583331,96,86,.97484535
2,2411,.86419755,81,70,.942267
2,2412,.93333334,45,42,.99430203
2,2413,.88181818,110,97,.9624297
2,2414,.74074072,81,60,.73174334
2,2415,.87356323,87,76,.95351881
2,2416,.85869563,184,158,.93460333
2,2417,.90697676,43,39,.98259336
2,2418,.77777779,54,42,.79685652
2,2419,.76271188,118,90,.76946211
2,2420,.85750002,400,343,.93295091
2,2421,.66666669,33,22,.62323034
2,2422,.78292686,410,321,.80621302
2,2423,.8251366,183,151,.8813749
2,2424,.82608694,46,38,.88272864
2,2425,.859375,64,55,.93561006
2,2426,.87121212,264,230,.95083517
2,2427,.90476191,63,57,.98131925
2,2428,.80851066,47,38,.85113239
2,2429,.78846157,52,41,.8155756
2,2430,.62406015,532,332,.56071293
2,2431,.88646287,229,203,.9669506
2,2432,.73033708,89,65,.71444321
2,2433,.83720928,129,108,.9021638
2,2434,.89814812,108,97,.97674531
2,2435,.85294116,34,29,.92585278
2,2436,,0,0,1.0000014
2,2437,,0,0,1.0000014
2,2438,.648,125,81,.59468353
2,2439,.71078432,204,145,.68530601
2,2440,.86486489,74,64,.94300133
2,2441,.88636363,88,78,.96683276
2,2442,.80000001,60,48,.8360424
2,2443,.91011238,89,81,.98456043
2,2444,.85964912,57,49,.93591589
2,2445,.85820895,134,115,.93386853
2,2446,.8888889,63,56,.96902597
2,2447,.63793105,58,37,.57937044
2,2448,.80392158,51,41,.84289914
2,2449,.6875,32,22,.65250522
2,2450,.78289473,152,119,.80616283
2,2451,.82758623,58,48,.88595027
2,2452,.88235295,119,105,.96295649
2,2453,.83333331,186,155,.89613658
2,2454,.83333331,174,145,.89660323
2,2455,.90909094,99,90,.98385733
2,2456,.88194442,144,127,.96262103
2,2457,.77931035,145,113,.7996642
2,2458,.93396229,106,99,.99448913
2,2459,.86666667,75,65,.94527388
2,2460,.9285714,84,78,.99282634
2,2461,.86928105,153,133,.94845057
2,2462,.9375,112,105,.99553961
2,2463,.80434781,46,37,.84369367
2,2464,.7647059,153,117,.77279365
2,2465,.86818182,220,191,.94693029
2,2466,.73333335,75,55,.71921849
2,2467,.8888889,9,8,.96897811
2,2468,.55524862,1086,603,.47180375
2,2469,.89447236,199,178,.97358888
2,2470,.76041669,192,146,.76522887
2,2471,.83999997,50,42,.90657526
2,2472,.75428569,175,132,.75568563
2,2473,.82716048,81,67,.88510102
2,2474,.91954023,174,160,.98945713
2,2475,.89583331,192,172,.9748258
2,2476,.76507938,315,241,.77327853
2,2477,.74496645,447,333,.73932612
2,2478,.75384617,130,98,.75481915
2,2479,.76666665,30,23,.77632737
2,2480,.84782606,138,117,.91883355
2,2481,.91500002,200,183,.98746186
2,2482,.56521738,23,13,.48652443
2,2483,.8839286,224,198,.96459413
2,2484,.90434784,230,208,.98102522
2,2485,.66000003,50,33,.61297721
2,2486,.58823532,34,20,.51333755
2,2487,.87857145,280,246,.95898539
2,2488,.83333331,72,60,.89608043
2,2489,.93220341,118,110,.99400067
2,2490,.84782606,46,39,.91885376
2,2491,.87719297,114,100,.95740664
2,2492,.9074074,162,147,.98283267
2,2493,.66666669,99,66,.62316346
2,2494,.90196079,51,46,.97943985
2,2495,.78936172,470,371,.81718153
2,2496,.72916669,48,35,.71255732
2,2497,.71869326,551,396,.69701117
2,2498,.74852073,338,253,.74547321
2,2499,.85714287,14,12,.93266749
2,2500,.86874998,320,278,.94752109
2,2501,.63157892,38,24,.57007676
2,2502,.57225436,692,396,.49359763
2,2503,.73049647,423,309,.71461064
2,2504,.76029962,801,609,.7648772
2,2505,.86250001,80,69,.93997294
2,2506,.78899086,109,86,.81630659
2,2507,.75,12,9,.74820483
2,2508,.77777779,54,42,.79699725
2,2509,.90322578,62,56,.98024201
2,2510,.93069309,101,94,.99352318
2,2511,.93859649,114,107,.99587327
2,2512,.92413795,145,134,.99136555
2,2513,.9375,80,75,.99554813
2,2514,.77257526,299,231,.78729093
2,2515,.73076922,26,19,.71507752
2,2516,.78571427,28,22,.81076199
2,2517,.80794704,151,122,.84982532
2,2518,.86206895,116,100,.93949616
2,2519,.79710144,69,55,.8307156
2,2520,.85338348,266,227,.92651534
2,2521,.89860141,572,514,.97707105
2,2522,.80000001,20,16,.83588463
2,2523,.78787881,33,26,.81479955
2,2524,.89491528,295,264,.97404373
2,2525,.79674798,246,196,.82987428
2,2526,.83783782,37,31,.90314776
2,2527,.76886791,212,163,.7799049
2,2528,.7927928,111,88,.82333678
2,2529,.80898875,89,72,.85190672
2,2530,.77999997,50,39,.80150872
2,2531,.86792451,53,46,.94660652
2,2532,.78750002,480,378,.81397223
2,2533,.79104477,67,53,.82037783
2,2534,.56521738,23,13,.48652732
2,2535,.87096775,62,54,.95048058
2,2536,.72000003,25,18,.69899213
2,2537,.62318838,69,43,.55877852
2,2538,.9512195,41,39,.99789703
2,2539,.80696201,316,255,.84815609
2,2540,.88757396,507,450,.9678371
2,2541,.72674417,172,125,.70851535
2,2542,.90909094,33,30,.98394829
2,2543,.64711934,972,629,.5936296
2,2544,.66896552,290,194,.62728447
2,2545,.69135803,81,56,.65731186
2,2546,.91566265,83,76,.98771769
2,2547,.77419353,31,24,.79046321
2,2548,.80645162,155,125,.84712619
2,2549,.86455333,347,300,.94267988
2,2550,.93023258,43,40,.99338496
2,2551,.64285713,56,36,.5867089
2,2552,.85393256,89,76,.92752677
2,2553,.5714286,126,72,.49290609
2,2554,.80860215,465,376,.85124534
2,2555,.6641075,1042,692,.61870402
2,2556,.85714287,35,30,.93260354
2,2557,.95522386,67,64,.99828887
2,2558,.54290169,1282,696,.45611078
2,2559,.75686276,255,193,.7595039
2,2560,.78399998,125,98,.80833828
2,2561,.91935486,62,57,.98938763
2,2562,.5,82,41,.40101692
2,2563,.80303031,66,53,.84159094
2,2564,.85643566,202,173,.93140846
2,2565,.86805558,144,125,.94677353
2,2566,.84356433,505,426,.91228473
2,2567,.83333331,120,100,.89616644
2,2568,.91549295,71,65,.98764384
2,2569,.73446327,177,130,.72099459
2,2570,.75,52,39,.74834961
2,2571,.76797384,306,235,.77830631
2,2572,.92531121,241,223,.99173373
2,2573,.85294116,34,29,.92585385
2,2574,.73478937,641,471,.72165841
2,2575,.63502675,748,475,.5741275
2,2576,.97457629,118,115,.99960077
2,2577,.90625,32,29,.98211902
2,2578,.68000001,25,17,.64334345
2,2579,.79365081,63,50,.82502228
2,2580,.62962961,324,204,.56776565
2,2581,.88461536,130,115,.96529251
2,2582,.75,32,24,.74877
2,2583,.80000001,20,16,.83570409
2,2584,.89999998,40,36,.97798634
2,2585,.87234044,94,82,.95210421
2,2586,.81818181,77,63,.86863029
2,2587,.83157897,190,158,.89312798
2,2588,.86842108,38,33,.94720066
2,2589,.87179488,117,102,.951406
2,2590,.92307693,78,72,.99105591
2,2591,.79104477,67,53,.82036096
2,2592,.91463417,82,75,.98732996
2,2593,.91250002,400,365,.98598647
2,2594,.87692308,65,57,.95716047
2,2595,.76190478,84,64,.76807821
2,2596,.86900961,313,272,.9479211
2,2597,.5625,32,18,.48257983
2,2598,.87781352,311,273,.95815551
2,2599,.79130435,115,91,.820665
2,2600,.85549134,173,148,.92978364
2,2601,.83928573,56,47,.9053331
2,2602,.67179489,780,524,.6316371
2,2603,,0,0,1.0000014
2,2604,.91176468,34,31,.98549241
2,2605,.92063493,63,58,.99002177
2,2606,.82051283,39,32,.8724497
2,2607,.64516127,31,20,.59019864
2,2608,.77533042,227,176,.79243106
2,2609,,0,0,1.0000014
2,2610,.85430461,302,258,.92796856
2,2611,,0,0,1.0000014
2,2612,.73015875,63,46,.71414626
2,2613,.83999997,325,273,.90660024
2,2614,.78688526,122,96,.81274438
2,2615,.91891891,148,136,.98920572
2,2616,.81707317,82,67,.86588955
2,2617,.75,208,156,.74879706
2,2618,.77508652,289,224,.79211706
2,2619,.48339483,271,131,.37591895
2,2620,.78195488,133,104,.80453634
2,2621,.88383836,198,175,.96453899
2,2622,.74074072,27,20,.73188543
2,2623,.93220341,59,55,.99399698
2,2624,.8888889,135,120,.96895832
2,2625,.85000002,60,51,.92170411
2,2626,.83333331,150,125,.89639074
2,2627,.80000001,40,32,.83623004
2,2628,.95294118,85,81,.99810714
2,2629,.85046726,107,91,.92226982
2,2630,,0,0,1.0000014
2,2631,.88095236,210,185,.96147364
2,2632,.69999999,20,14,.66909021
2,2633,.77142859,35,27,.7853331
2,2634,.87179488,39,34,.95138031
2,2635,.85714287,63,54,.93254381
2,2636,.85000002,80,68,.92177111
2,2637,.91975307,162,149,.9895696
2,2638,.86885244,122,106,.94762957
2,2639,.70802921,137,97,.68084592
2,2640,.67123288,73,49,.63107616
2,2641,.80000001,50,40,.83624995
2,2642,.88157892,76,67,.96219152
2,2643,.86609685,351,304,.94451869
2,2644,.87179488,156,136,.95141089
2,2645,.88800001,125,111,.9683159
2,2646,.875,32,28,.95492643
2,2647,.8611111,36,31,.93809319
2,2648,.64731181,930,602,.59387505
2,2649,.93457943,107,100,.99477917
2,2650,.80571431,175,141,.84607333
2,2651,.93181819,44,41,.99386483
2,2652,.84848487,33,28,.91959882
2,2653,.91666669,228,209,.98810565
2,2654,.88636363,44,39,.96683413
2,2655,.80645162,62,50,.84722805
2,2656,.88068181,176,155,.96117437
2,2657,.625,88,55,.56313121
2,2658,.79797977,99,79,.83235538
2,2659,.78857142,175,138,.81567252
2,2660,.91666669,12,11,.98819059
2,2661,.90425533,94,85,.98095816
2,2662,.84242421,165,139,.91052681
2,2663,.87951809,83,73,.95992815
2,2664,.71666664,60,43,.69416809
2,2665,.86250001,160,138,.93999296
2,2666,.64315355,482,310,.58730263
2,2667,.82558137,86,71,.88195437
2,2668,.70379746,395,278,.6744532
2,2669,.91025639,78,71,.98465353
2,2670,.85135138,74,63,.9232161
2,2671,.74637681,138,103,.74139595
2,2672,.70731705,123,87,.67961872
2,2673,.72197312,223,161,.70155507
2,2674,.77777779,27,21,.79684603
2,2675,.70689654,58,41,.6790064
2,2676,.71153843,780,555,.68635696
2,2677,.69841272,189,132,.66667962
2,2678,.87878788,33,29,.95916075
2,2679,.83333331,48,40,.89610654
2,2680,.73362446,916,672,.71974272
2,2681,.792,125,99,.82166576
2,2682,.779661,59,46,.80031002
2,2683,.67346936,49,33,.63430643
2,2684,.64007658,1567,1003,.58306915
2,2685,.81481481,54,44,.86220956
2,2686,.80203044,197,158,.83979082
2,2687,.85365856,164,140,.92698014
2,2688,.73333335,15,11,.71923542
2,2689,.83333331,18,15,.89642835
2,2690,.80769229,52,42,.84911591
2,2691,.46025702,27313,12571,.33794621
2,2693,.84337348,83,70,.91192585
2,2694,.77431905,257,199,.79064697
2,2695,.96296299,27,26,.99899608
2,2696,.79591835,49,39,.82866299
2,2697,.85333335,150,128,.92644197
2,2698,.78260869,46,36,.80557537
2,2699,.85087717,114,97,.92255121
2,2700,,0,0,1.0000014
2,2701,.86219078,283,244,.93964911
2,2702,.92276424,246,227,.99082345
2,2703,.83148557,451,375,.89302009
2,2704,.74561405,114,85,.7400949
2,2705,.76190478,84,64,.76808143
2,2706,.74793386,242,181,.74407846
2,2707,.75,84,63,.74854672
2,2708,.83673471,98,82,.90153569
2,2709,.8306011,183,152,.89150637
2,2710,.80059522,336,269,.83719236
2,2711,.88073397,109,96,.96125042
2,2712,.86567163,67,58,.94391847
2,2713,.8174603,126,103,.86666417
2,2714,.91836733,147,135,.98896629
2,2715,.75,12,9,.74882799
2,2716,.90322578,124,112,.98027706
2,2717,.91166079,283,258,.98543495
2,2718,.89830506,59,53,.9768784
2,2719,.82669789,854,706,.88383001
2,2720,.5173611,1152,596,.42272621
2,2721,.83620691,232,194,.90058446
2,2722,.33065441,13936,4608,.098467469
2,2723,.9130435,46,42,.98639327
2,2724,.66666669,30,20,.623169
2,2725,.89090908,55,49,.97065312
2,2726,.84210527,57,48,.909935
2,2727,.67021275,94,63,.6293751
2,2728,.87401575,127,111,.95380747
2,2729,.89999998,30,27,.9778561
2,2730,.70503598,139,98,.67650867
2,2731,.94666666,75,71,.99728858
2,2732,.8108108,37,30,.85538912
2,2733,.88805968,134,119,.9683519
2,2734,.81730771,104,85,.86622798
2,2735,.33333334,3,1,.1082123
2,2736,.85000002,60,51,.92173296
2,2737,.82300884,226,186,.87697786
2,2738,.50763583,6810,3457,.40980285
2,2739,.89932889,149,134,.97748369
2,2740,.88073397,109,96,.96124363
2,2741,.80134678,297,238,.83819717
2,2742,.6981132,53,37,.66620564
2,2743,.86666667,75,65,.94525474
2,2744,.76923078,39,30,.78068882
2,2745,.61904764,63,39,.55078059
2,2746,.86923075,260,226,.94837296
2,2747,.6875,32,22,.65246916
2,2748,.83620691,464,388,.90060991
2,2749,.97196263,107,104,.99950624
2,2750,.77822578,248,193,.79749244
2,2751,.8918919,74,66,.97141862
2,2752,.85263157,95,81,.92520255
2,2753,.63190186,163,103,.5705784
2,2754,.90769231,65,59,.98307502
2,2755,.78389829,236,185,.8080678
2,2756,.92982459,285,265,.99323756
2,2757,.78438663,269,211,.80910009
2,2758,.60310221,1096,661,.53145128
2,2759,.7578125,128,97,.7606535
2,2760,.93333334,60,56,.99433106
2,2761,.86290324,124,107,.94058293
2,2762,.875,72,63,.9546479
2,2763,.9191919,99,91,.98930806
2,2764,.94117647,34,32,.99634814
2,2765,.9741379,116,113,.99958611
2,2766,.77443612,133,103,.79098618
2,2767,.92682928,123,114,.99230707
2,2768,.88172042,186,164,.9623366
2,2769,.69816273,381,266,.66625583
2,2770,.8025974,385,309,.84066218
2,2771,.89999998,40,36,.97800857
2,2772,.78333336,60,47,.80691141
2,2773,.83333331,18,15,.89657521
2,2774,.75609756,41,31,.75842112
2,2775,.8564232,397,340,.93138951
2,2776,.83333331,228,190,.89596713
2,2777,.8974359,78,70,.97611594
2,2778,.7368421,57,42,.72518063
2,2779,.76190478,105,80,.76801783
2,2780,.5752961,591,340,.49896309
2,2781,.82702702,185,153,.88446444
2,2782,.7037037,108,76,.67434388
2,2783,.81355929,59,48,.86040914
2,2784,.7647059,68,52,.77282661
2,2785,.7785235,447,348,.79818153
2,2786,.83050847,59,49,.89135271
2,2787,.875,128,112,.95491743
2,2788,.80568719,211,170,.84606779
2,2789,.39540058,1348,533,.2273417
2,2790,.86250001,80,69,.94000554
2,2791,.84615386,104,88,.91602987
2,2792,.82666665,75,62,.88374043
2,2793,.94117647,34,32,.99638534
2,2794,.95294118,85,81,.99810976
2,2795,.52702701,740,390,.43908578
2,2796,.79411763,34,27,.82620358
2,2797,.87878788,66,58,.95910418
2,2798,.78514588,377,296,.81008232
2,2799,.65806454,155,102,.61025327
2,2800,.9447853,163,154,.9970175
2,2801,.84496123,129,109,.91441286
2,2802,.80898875,89,72,.85204047
2,2803,.90384614,52,47,.98058873
2,2804,.8172043,93,76,.86607075
2,2805,.58672202,1205,707,.51139027
2,2806,.84666669,150,127,.91689408
2,2807,.91011238,267,243,.98453826
2,2808,.7478261,115,86,.74382991
2,2809,.72340423,47,34,.7040472
2,2810,.42991018,5122,2202,.26945212
2,2811,.84848487,66,56,.91955131
2,2812,.84146339,82,69,.90890586
2,2813,.8018868,106,85,.83913839
2,2814,.88135594,59,52,.96198666
2,2815,.87850469,214,188,.95893878
2,2816,.87677723,211,185,.95703536
2,2817,.92592591,27,25,.99202436
2,2818,.77777779,450,350,.79699475
2,2819,.86363637,66,57,.94147903
2,2820,.84825873,804,682,.91925561
2,2821,.65597665,343,225,.6064887
2,2822,.79781419,183,146,.83194685
2,2823,.85714287,21,18,.93236721
2,2824,.88235295,153,135,.96301758
2,2825,,0,0,1.0000014
2,2826,.85430461,151,129,.92800629
2,2827,.69026548,113,78,.6562565
2,2828,.8918919,37,33,.97149748
2,2829,.94117647,17,16,.99642622
2,2830,.64270151,459,295,.58643895
2,2831,.89285713,140,125,.97222632
2,2832,.86538464,104,90,.94358987
2,2833,.86153847,195,168,.9387182
2,2834,.81967211,61,50,.87102455
3,3001,.83615386,1300,1087,.90047097
3,3002,.67105263,152,102,.63089138
3,3003,.67883211,548,372,.64144593
3,3004,.8125,112,91,.85816598
3,3005,.53284669,137,73,.44550645
3,3006,.78609627,374,294,.81123489
3,3007,.89999998,180,162,.97812915
3,3008,.8888889,198,176,.96889776
3,3009,.42372882,59,25,.26263472
3,3010,.81182796,186,151,.85705674
3,3011,.75490195,204,154,.75674629
3,3012,.74074072,135,100,.7317552
3,3013,.61682743,1866,1151,.5479179
3,3014,.69863015,73,51,.66690296
3,3015,.70103091,97,68,.67019069
3,3016,.81333333,75,61,.8600595
3,3017,.74390244,82,61,.7377975
3,3018,.7284345,313,228,.71164894
3,3019,.75779378,834,632,.76063746
3,3020,.82758623,174,144,.88600373
3,3021,.80869567,115,93,.85145426
3,3022,.66599596,497,331,.62189722
3,3023,.67663956,4178,2827,.63855261
3,3024,.71304345,115,82,.68827832
3,3025,.67786258,655,444,.64026922
3,3026,.81025642,390,316,.8545258
3,3027,.79920477,503,402,.83463693
3,3028,.83448273,145,121,.89788991
3,3029,.75623268,361,273,.75854474
3,3030,.82228118,377,310,.87567699
3,3031,.77083331,144,111,.78342456
3,3032,.86206895,87,75,.93947351
3,3033,.69047618,84,58,.65644354
3,3034,.73664123,262,193,.72482282
3,3035,.71794873,78,56,.69598305
3,3036,.62191355,1296,806,.55592185
3,3037,.68840581,138,95,.65323436
3,3038,.73275864,232,170,.71819383
3,3039,.81770831,192,157,.86734754
3,3040,.86046511,516,444,.93699187
3,3041,.83050847,177,147,.89133602
3,3042,.79545456,264,210,.82802552
3,3043,.79390681,558,443,.82542884
3,3044,.90828401,676,614,.98354429
3,3045,.84357542,358,302,.91229594
3,3046,.74613684,453,338,.74110246
3,3047,.880597,201,177,.96108723
3,3048,.70531398,621,438,.67675549
3,3049,.89041096,146,130,.9701075
3,3050,.85858583,99,85,.93430424
3,3051,.82716048,162,134,.8850984
3,3052,.8460111,539,456,.91596466
3,3053,.66137564,567,375,.61523658
3,3054,.62637365,91,57,.56430954
3,3055,.83507305,479,400,.89883155
3,3056,.79601991,201,160,.82904196
3,3057,.73958331,96,71,.72968978
3,3058,.74000001,100,74,.73041284
